Gene,Gene name,Main location,Other location,Expression type,Reliability,Main location GO id,Other location GO id,,Sort
ENSG00000171433,GLOD5,Mitochondria,,APE,Uncertain,GO:0005739,,,7535
ENSG00000171443,ZNF524,Nucleus,,APE,Uncertain,GO:0005634,,,7536
ENSG00000171444,MCC,Nucleus but not nucleoli,,APE,Supportive,GO:0005654,,,7537
ENSG00000171453,POLR1C,Nucleus,,APE,Uncertain,GO:0005634,,,7538
ENSG00000171456,ASXL1,Nucleus;Nucleoli,,APE,Uncertain,GO:0005634;GO:0005730,,,7539
ENSG00000171462,DLK2,Nucleus,,APE,Uncertain,GO:0005634,,,7540
ENSG00000171466,ZNF562,Nucleus but not nucleoli,,APE,Uncertain,GO:0005654,,,7541
ENSG00000171467,ZNF318,Nucleus but not nucleoli,,APE,Supportive,GO:0005654,,,7542
ENSG00000171469,ZNF561,Nucleus but not nucleoli,,APE,Uncertain,GO:0005654,,,7543
ENSG00000171475,WIPF2,Nucleus but not nucleoli,,APE,Supportive,GO:0005654,,,7544
ENSG00000171488,LRRC8C,Golgi apparatus,,APE,Uncertain,GO:0005794,,,7545
ENSG00000171490,RSL1D1,Nucleoli,,APE,Supportive,GO:0005730,,,7546
ENSG00000171492,LRRC8D,Nucleus but not nucleoli,Mitochondria,APE,Uncertain,GO:0005654,GO:0005739,,7547
ENSG00000171497,PPID,Nucleoli;Cytoplasm,Nucleus,APE,Supportive,GO:0005730;GO:0005737,GO:0005634,,7548
ENSG00000171530,TBCA,Cytoskeleton (Microtubules),Nucleoli,APE,Supportive,GO:0015630,GO:0005730,,7549
ENSG00000171552,BCL2L1,Mitochondria,Vesicles,APE,Supportive,GO:0005739,GO:0043231,,7550
ENSG00000171557,FGG,,,APE,Uncertain,,,,7551
ENSG00000171566,PLRG1,Nucleus but not nucleoli,Nuclear membrane,APE,Supportive,GO:0005654,GO:0031965,,7552
ENSG00000171574,ZNF584,Nucleus but not nucleoli,,APE,Uncertain,GO:0005654,,,7553
ENSG00000171587,DSCAM,Nucleus but not nucleoli,Cytoplasm,APE,Uncertain,GO:0005654,GO:0005737,,7554
ENSG00000171604,CXXC5,Nucleus but not nucleoli,Cytoplasm,APE,Supportive,GO:0005654,GO:0005737,,7555
ENSG00000171606,ZNF274,Nucleus,Centrosome,APE,Supportive,GO:0005634,GO:0005813,,7556
ENSG00000171608,PIK3CD,Vesicles,Cytoskeleton (Cytokinetic bridge),APE,Uncertain,GO:0043231,GO:0045171,,7557
ENSG00000171634,BPTF,Nucleus but not nucleoli,,APE,Supportive,GO:0005654,,,7558
ENSG00000171649,ZIK1,Cytoskeleton (Intermediate filaments),,APE,Uncertain,GO:0045111,,,7559
ENSG00000171659,GPR34,Nucleus;Cytoplasm,,APE,Uncertain,GO:0005634;GO:0005737,,,7560
ENSG00000171681,ATF7IP,Nucleus but not nucleoli,,APE,Supportive,GO:0005654,,,7561
ENSG00000171703,TCEA2,Nucleus but not nucleoli;Centrosome,,APE,Supportive,GO:0005654;GO:0005813,,,7562
ENSG00000171720,HDAC3,Nucleus but not nucleoli,Golgi apparatus,APE,Supportive,GO:0005654,GO:0005794,,7563
ENSG00000171723,GPHN,Vesicles,,APE,Uncertain,GO:0043231,,,7564
ENSG00000171724,VAT1L,Cytoplasm,,APE,Uncertain,GO:0005737,,,7565
ENSG00000171729,TMEM51,Nucleus but not nucleoli;Cytoplasm,,APE,Uncertain,GO:0005654;GO:0005737,,,7566
ENSG00000171735,CAMTA1,Cytoplasm,Nucleus,APE,Supportive,GO:0005737,GO:0005634,,7567
ENSG00000171747,LGALS4,Nucleus,Cytoplasm,APE,Uncertain,GO:0005634,GO:0005737,,7568
ENSG00000171757,LRRC34,Cytoskeleton (Microtubules);Cytoskeleton (Cytokinetic bridge);Cell Junctions,,APE,Supportive,GO:0015630;GO:0045171;GO:0030054,,,7569
ENSG00000171759,PAH,Endoplasmic reticulum;Vesicles,,APE,Uncertain,GO:0005783;GO:0043231,,,7570
ENSG00000171763,SPATA5L1,Nucleus,Nucleoli,APE,Uncertain,GO:0005634,GO:0005730,,7571
ENSG00000171766,GATM,Mitochondria,,APE,Supportive,GO:0005739,,,7572
ENSG00000171772,SYCE1,Cytoplasm,Nucleus but not nucleoli,APE,Uncertain,GO:0005737,GO:0005654,,7573
ENSG00000171793,CTPS1,Cytoplasm;Cytoskeleton (Actin filaments),,APE,Supportive,GO:0005737;GO:0015629,,,7574
ENSG00000171806,METTL18,Nucleus but not nucleoli,Cytoplasm,APE,Uncertain,GO:0005654,GO:0005737,,7575
ENSG00000171813,PWWP2B,Nucleus but not nucleoli,,APE,Supportive,GO:0005654,,,7576
ENSG00000171817,ZNF540,Nucleus but not nucleoli,Cytoplasm;Vesicles,APE,Supportive,GO:0005654,GO:0005737;GO:0043231,,7577
ENSG00000171823,FBXL14,Nucleus but not nucleoli;Golgi apparatus,Cytoplasm,APE,Uncertain,GO:0005654;GO:0005794,GO:0005737,,7578
ENSG00000171824,EXOSC10,Nucleus;Nucleoli;Cytoplasm,,APE,Supportive,GO:0005634;GO:0005730;GO:0005737,,,7579
ENSG00000171827,ZNF570,Nucleus but not nucleoli,,APE,Uncertain,GO:0005654,,,7580
ENSG00000171840,NINJ2,Cytoplasm,,APE,Uncertain,GO:0005737,,,7581
ENSG00000171843,MLLT3,Nucleus but not nucleoli,Cytoplasm,APE,Uncertain,GO:0005654,GO:0005737,,7582
ENSG00000171848,RRM2,Cytoplasm,Nucleus,APE,Supportive,GO:0005737,GO:0005634,,7583
ENSG00000171858,RPS21,Cytoplasm,,APE,Supportive,GO:0005737,,,7584
ENSG00000171861,RNMTL1,Cytoplasm;Mitochondria,Cytoskeleton (Intermediate filaments),APE,Uncertain,GO:0005737;GO:0005739,GO:0045111,,7585
ENSG00000171862,PTEN,Nucleus but not nucleoli,Cytoplasm,APE,Supportive,GO:0005654,GO:0005737,,7586
ENSG00000171863,RPS7,Cytoplasm,Nucleus,APE,Supportive,GO:0005737,GO:0005634,,7587
ENSG00000171867,PRNP,Nuclear membrane;Cytoplasm,Vesicles,APE,Uncertain,GO:0031965;GO:0005737,GO:0043231,,7588
ENSG00000171872,KLF17,Nucleus but not nucleoli;Golgi apparatus,,APE,Uncertain,GO:0005654;GO:0005794,,,7589
ENSG00000171877,FRMD5,Golgi apparatus;Centrosome,,APE,Uncertain,GO:0005794;GO:0005813,,,7590
ENSG00000171885,AQP4,Plasma membrane;Cell Junctions,,APE,Supportive,GO:0005886;GO:0030054,,,7591
ENSG00000171914,TLN2,Cytoplasm;Focal Adhesions,,APE,Supportive,GO:0005737;GO:0005925,,,7592
ENSG00000171931,FBXW10,Nucleus but not nucleoli,,APE,Uncertain,GO:0005654,,,7593
ENSG00000171940,ZNF217,Nucleus but not nucleoli,,APE,Supportive,GO:0005654,,,7594
ENSG00000171953,ATPAF2,Cytoplasm,,APE,Supportive,GO:0005737,,,7595
ENSG00000171970,ZNF57,Nucleoli,,APE,Uncertain,GO:0005730,,,7596
ENSG00000171984,C20orf196,Endoplasmic reticulum;Golgi apparatus;Vesicles,,APE,Uncertain,GO:0005783;GO:0005794;GO:0043231,,,7597
ENSG00000171988,JMJD1C,Nucleus but not nucleoli,Cytoplasm,APE,Supportive,GO:0005654,GO:0005737,,7598
ENSG00000171992,SYNPO,Nucleus but not nucleoli;Cytoplasm,Cytoskeleton (Actin filaments),APE,Uncertain,GO:0005654;GO:0005737,GO:0015629,,7599
ENSG00000172000,ZNF556,Nucleus;Nucleoli,Vesicles,APE,Uncertain,GO:0005634;GO:0005730,GO:0043231,,7600
ENSG00000172005,MAL,Centrosome,,APE,Uncertain,GO:0005813,,,7601
ENSG00000172006,ZNF554,Nucleus,Nucleoli,APE,Supportive,GO:0005634,GO:0005730,,7602
ENSG00000172009,THOP1,Cytoplasm,,APE,Supportive,GO:0005737,,,7603
ENSG00000172023,REG1B,Nucleoli,,APE,Uncertain,GO:0005730,,,7604
ENSG00000172031,EPHX4,Vesicles,,APE,Uncertain,GO:0043231,,,7605
ENSG00000172037,LAMB2,Vesicles,Cytoplasm,APE,Uncertain,GO:0043231,GO:0005737,,7606
ENSG00000172053,QARS,Cytoplasm,,APE,Supportive,GO:0005737,,,7607
ENSG00000172061,LRRC15,Vesicles,Plasma membrane,APE,Uncertain,GO:0043231,GO:0005886,,7608
ENSG00000172062,SMN1,Nucleus;Cytoplasm,,APE,Supportive,GO:0005634;GO:0005737,,,7609
ENSG00000172086,KRCC1,Nucleoli;Cytoplasm,,APE,Uncertain,GO:0005730;GO:0005737,,,7610
ENSG00000172113,NME6,Vesicles,,APE,Uncertain,GO:0043231,,,7611
ENSG00000172115,CYCS,Mitochondria,,APE,Supportive,GO:0005739,,,7612
ENSG00000172137,CALB2,Cytoplasm,,APE,Supportive,GO:0005737,,,7613
ENSG00000172159,FRMD3,Plasma membrane;Golgi apparatus,Nucleus but not nucleoli,APE,Uncertain,GO:0005886;GO:0005794,GO:0005654,,7614
ENSG00000172167,MTBP,Nucleus,,APE,Uncertain,GO:0005634,,,7615
ENSG00000172171,TEFM,Mitochondria,,APE,Supportive,GO:0005739,,,7616
ENSG00000172175,MALT1,Nucleoli,Cytoplasm,APE,Supportive,GO:0005730,GO:0005737,,7617
ENSG00000172179,PRL,Cytoplasm,,APE,Uncertain,GO:0005737,,,7618
ENSG00000172197,MBOAT1,Mitochondria,,APE,Uncertain,GO:0005739,,,7619
ENSG00000172201,ID4,Nucleus,,APE,Supportive,GO:0005634,,,7620
ENSG00000172216,CEBPB,Nucleus but not nucleoli,,APE,Supportive,GO:0005654,,,7621
ENSG00000172239,PAIP1,Nucleus;Cytoplasm,,APE,Uncertain,GO:0005634;GO:0005737,,,7622
ENSG00000172243,CLEC7A,Nucleus but not nucleoli,Vesicles,APE,Uncertain,GO:0005654,GO:0043231,,7623
ENSG00000172260,NEGR1,Cytoplasm;Vesicles;Cytoskeleton (Actin filaments),,APE,Uncertain,GO:0005737;GO:0043231;GO:0015629,,,7624
ENSG00000172273,HINFP,Nucleus;Cell Junctions,Cytoplasm,APE,Supportive,GO:0005634;GO:0030054,GO:0005737,,7625
ENSG00000172292,CERS6,Nucleus,,APE,Supportive,GO:0005634,,,7626
ENSG00000172301,COPRS,Nucleus,Plasma membrane;Cytoplasm,APE,Supportive,GO:0005634,GO:0005886;GO:0005737,,7627
ENSG00000172331,BPGM,Nucleus;Nucleoli,Cytoplasm;Cytoskeleton (Intermediate filaments),APE,Supportive,GO:0005634;GO:0005730,GO:0005737;GO:0045111,,7628
ENSG00000172336,POP7,Nucleoli;Vesicles,,APE,Supportive,GO:0005730;GO:0043231,,,7629
ENSG00000172339,ALG14,Nucleoli,Nucleus,APE,Uncertain,GO:0005730,GO:0005634,,7630
ENSG00000172340,SUCLG2,Plasma membrane;Mitochondria,Nucleus;Microtubule organizing center,APE,Supportive,GO:0005886;GO:0005739,GO:0005634;GO:0005815,,7631
ENSG00000172348,RCAN2,Mitochondria,Nucleus but not nucleoli,APE,Uncertain,GO:0005739,GO:0005654,,7632
ENSG00000172349,IL16,Nucleus;Plasma membrane;Cytoplasm,,APE,Uncertain,GO:0005634;GO:0005886;GO:0005737,,,7633
ENSG00000172354,GNB2,Plasma membrane,,APE,Uncertain,GO:0005886,,,7634
ENSG00000172361,CFAP53,Cytoplasm,Cytoskeleton (Cytokinetic bridge),APE,Uncertain,GO:0005737,GO:0045171,,7635
ENSG00000172375,C2CD2L,Nucleus;Nucleoli,Nuclear membrane;Cytoplasm,APE,Uncertain,GO:0005634;GO:0005730,GO:0031965;GO:0005737,,7636
ENSG00000172379,ARNT2,Mitochondria,Nucleus,APE,Uncertain,GO:0005739,GO:0005634,,7637
ENSG00000172399,MYOZ2,Nucleus;Cytoplasm,,APE,Uncertain,GO:0005634;GO:0005737,,,7638
ENSG00000172409,CLP1,Nucleus but not nucleoli,,APE,Supportive,GO:0005654,,,7639
ENSG00000172425,TTC36,Nucleus but not nucleoli,,APE,Uncertain,GO:0005654,,,7640
ENSG00000172428,MYEOV2,Nucleus but not nucleoli;Cytoplasm,,APE,Uncertain,GO:0005654;GO:0005737,,,7641
ENSG00000172432,GTPBP2,Vesicles,,APE,Supportive,GO:0043231,,,7642
ENSG00000172456,FGGY,Nucleus but not nucleoli,,APE,Uncertain,GO:0005654,,,7643
ENSG00000172458,IL17D,Nucleus,,APE,Uncertain,GO:0005634,,,7644
ENSG00000172461,FUT9,Cytoplasm,Nucleus but not nucleoli;Cytoskeleton (Microtubules);Cytoskeleton (Cytokinetic bridge),APE,Uncertain,GO:0005737,GO:0005654;GO:0015630;GO:0045171,,7645
ENSG00000172465,TCEAL1,Nucleus but not nucleoli,,APE,Supportive,GO:0005654,,,7646
ENSG00000172466,ZNF24,Nucleus,,APE,Supportive,GO:0005634,,,7647
ENSG00000172469,MANEA,Golgi apparatus,,APE,Supportive,GO:0005794,,,7648
ENSG00000172478,C2orf54,Nucleus but not nucleoli;Golgi apparatus,,APE,Uncertain,GO:0005654;GO:0005794,,,7649
ENSG00000172482,AGXT,Vesicles,,APE,Supportive,GO:0043231,,,7650
ENSG00000172497,ACOT12,Nucleus but not nucleoli,Cytoplasm,APE,Uncertain,GO:0005654,GO:0005737,,7651
ENSG00000172500,FIBP,Nucleus,,APE,Supportive,GO:0005634,,,7652
ENSG00000172530,BANP,Nucleus but not nucleoli,,APE,Supportive,GO:0005654,,,7653
ENSG00000172531,PPP1CA,Nucleus but not nucleoli;Plasma membrane;Cytoplasm,,APE,Supportive,GO:0005654;GO:0005886;GO:0005737,,,7654
ENSG00000172534,HCFC1,Mitochondria,Nucleus but not nucleoli,APE,Supportive,GO:0005739,GO:0005654,,7655
ENSG00000172548,NIPAL4,Nucleus but not nucleoli,,APE,Supportive,GO:0005654,,,7656
ENSG00000172568,FNDC9,Nucleoli;Cytoplasm,,APE,Uncertain,GO:0005730;GO:0005737,,,7657
ENSG00000172572,PDE3A,Cytoplasm,,APE,Supportive,GO:0005737,,,7658
ENSG00000172586,CHCHD1,Nucleus,Nucleoli;Cytoplasm;Mitochondria,APE,Supportive,GO:0005634,GO:0005730;GO:0005737;GO:0005739,,7659
ENSG00000172590,MRPL52,Mitochondria,,APE,Uncertain,GO:0005739,,,7660
ENSG00000172594,SMPDL3A,Nucleus;Nucleoli;Mitochondria,,APE,Uncertain,GO:0005634;GO:0005730;GO:0005739,,,7661
ENSG00000172613,RAD9A,Nucleus but not nucleoli,,APE,Supportive,GO:0005654,,,7662
ENSG00000172661,FAM21C,Vesicles,Nucleoli;Cytoplasm,APE,Supportive,GO:0043231,GO:0005730;GO:0005737,,7663
ENSG00000172663,TMEM134,Cytoplasm,,APE,Supportive,GO:0005737,,,7664
ENSG00000172716,SLFN11,Nucleus,Cytoplasm,APE,Supportive,GO:0005634,GO:0005737,,7665
ENSG00000172717,FAM71D,Nucleus but not nucleoli;Cytoplasm,,APE,Uncertain,GO:0005654;GO:0005737,,,7666
ENSG00000172725,CORO1B,Plasma membrane;Cytoplasm,,APE,Supportive,GO:0005886;GO:0005737,,,7667
ENSG00000172728,FUT10,Nucleus but not nucleoli;Endoplasmic reticulum;Golgi apparatus,,APE,Uncertain,GO:0005654;GO:0005783;GO:0005794,,,7668
ENSG00000172731,LRRC20,Nucleus but not nucleoli,Cytoplasm,APE,Uncertain,GO:0005654,GO:0005737,,7669
ENSG00000172732,MUS81,Nucleoli,,APE,Supportive,GO:0005730,,,7670
ENSG00000172748,ZNF596,Nucleoli;Mitochondria,,APE,Uncertain,GO:0005730;GO:0005739,,,7671
ENSG00000172766,NAA16,Cytoplasm,,APE,Supportive,GO:0005737,,,7672
ENSG00000172771,EFCAB12,Nucleus,,APE,Uncertain,GO:0005634,,,7673
ENSG00000172775,FAM192A,Nucleus but not nucleoli,Vesicles,APE,Supportive,GO:0005654,GO:0043231,,7674
ENSG00000172780,RAB43,Plasma membrane,,APE,Supportive,GO:0005886,,,7675
ENSG00000172785,CBWD1,Nucleus,Mitochondria;Vesicles,APE,Uncertain,GO:0005634,GO:0005739;GO:0043231,,7676
ENSG00000172789,HOXC5,Nucleus but not nucleoli,,APE,Supportive,GO:0005654,,,7677
ENSG00000172795,DCP2,Nucleus but not nucleoli;Vesicles,Cell Junctions,APE,Supportive,GO:0005654;GO:0043231,GO:0030054,,7678
ENSG00000172803,SNX32,Focal Adhesions;Cell Junctions,,APE,Uncertain,GO:0005925;GO:0030054,,,7679
ENSG00000172818,OVOL1,Nucleus,,APE,Uncertain,GO:0005634,,,7680
ENSG00000172819,RARG,Nucleus but not nucleoli,,APE,Supportive,GO:0005654,,,7681
ENSG00000172824,CES4A,Cytoplasm,,APE,Uncertain,GO:0005737,,,7682
ENSG00000172828,CES3,Nuclear membrane;Cytoplasm,,APE,Uncertain,GO:0031965;GO:0005737,,,7683
ENSG00000172830,SSH3,Nucleus but not nucleoli;Cytoplasm,Plasma membrane;Cytoskeleton (Actin filaments),APE,Supportive,GO:0005654;GO:0005737,GO:0005886;GO:0015629,,7684
ENSG00000172831,CES2,Cytoplasm;Golgi apparatus,,APE,Uncertain,GO:0005737;GO:0005794,,,7685
ENSG00000172840,PDP2,Mitochondria,,APE,Supportive,GO:0005739,,,7686
ENSG00000172845,SP3,Nucleus but not nucleoli,,APE,Supportive,GO:0005654,,,7687
ENSG00000172867,KRT2,Cytoplasm;Cytoskeleton (Intermediate filaments),Golgi apparatus,APE,Uncertain,GO:0005737;GO:0045111,GO:0005794,,7688
ENSG00000172869,DMXL1,Nucleoli,Cytoplasm,APE,Supportive,GO:0005730,GO:0005737,,7689
ENSG00000172878,METAP1D,Vesicles,,APE,Supportive,GO:0043231,,,7690
ENSG00000172890,NADSYN1,Cytoplasm,,APE,Supportive,GO:0005737,,,7691
ENSG00000172893,DHCR7,Endoplasmic reticulum,Cytoplasm,APE,Supportive,GO:0005783,GO:0005737,,7692
ENSG00000172915,NBEA,Nucleoli;Golgi apparatus,Nucleus,APE,Uncertain,GO:0005730;GO:0005794,GO:0005634,,7693
ENSG00000172922,RNASEH2C,Nucleus,,APE,Uncertain,GO:0005634,,,7694
ENSG00000172927,MYEOV,Nucleus,,APE,Uncertain,GO:0005634,,,7695
ENSG00000172932,ANKRD13D,Nucleus,Mitochondria,APE,Uncertain,GO:0005634,GO:0005739,,7696
ENSG00000172935,MRGPRF,Nuclear membrane;Plasma membrane,,APE,Supportive,GO:0031965;GO:0005886,,,7697
ENSG00000172939,OXSR1,Cytoplasm,,APE,Supportive,GO:0005737,,,7698
ENSG00000172943,PHF8,Nucleus,,APE,Supportive,GO:0005634,,,7699
ENSG00000172977,KAT5,Nucleus but not nucleoli,,APE,Supportive,GO:0005654,,,7700
ENSG00000172985,SH3RF3,Nucleus but not nucleoli,Cytoplasm;Centrosome,APE,Supportive,GO:0005654,GO:0005737;GO:0005813,,7701
ENSG00000172986,GXYLT2,Nucleus but not nucleoli,Cytoskeleton (Microtubules);Cytoskeleton (Cytokinetic bridge),APE,Uncertain,GO:0005654,GO:0015630;GO:0045171,,7702
ENSG00000172992,DCAKD,Nucleus,,APE,Uncertain,GO:0005634,,,7703
ENSG00000172995,ARPP21,Nucleoli,Cytoplasm,APE,Uncertain,GO:0005730,GO:0005737,,7704
ENSG00000173011,TADA2B,Nucleus but not nucleoli,Plasma membrane;Cytoplasm,APE,Supportive,GO:0005654,GO:0005886;GO:0005737,,7705
ENSG00000173013,CCDC96,Nucleus;Cytoplasm,,APE,Uncertain,GO:0005634;GO:0005737,,,7706
ENSG00000173020,ADRBK1,Vesicles,,APE,Uncertain,GO:0043231,,,7707
ENSG00000173039,RELA,Cytoplasm,,APE,Supportive,GO:0005737,,,7708
ENSG00000173040,EVC2,Mitochondria,,APE,Uncertain,GO:0005739,,,7709
ENSG00000173041,ZNF680,Nucleus but not nucleoli,,APE,Uncertain,GO:0005654,,,7710
ENSG00000173064,HECTD4,Nucleus but not nucleoli;Vesicles,Cytoplasm,APE,Uncertain,GO:0005654;GO:0043231,GO:0005737,,7711
ENSG00000173065,FAM222B,Nucleus but not nucleoli,,APE,Supportive,GO:0005654,,,7712
ENSG00000173068,BNC2,Nucleus,Cytoplasm,APE,Supportive,GO:0005634,GO:0005737,,7713
ENSG00000173083,HPSE,Nucleus but not nucleoli,Vesicles,APE,Supportive,GO:0005654,GO:0043231,,7714
ENSG00000173085,COQ2,Cytoplasm,,APE,Uncertain,GO:0005737,,,7715
ENSG00000173110,HSPA6,Nucleus but not nucleoli;Cytoplasm;Golgi apparatus,,APE,Supportive,GO:0005654;GO:0005737;GO:0005794,,,7716
ENSG00000173113,TRMT112,Cytoskeleton (Microtubules),Nucleus,APE,Uncertain,GO:0015630,GO:0005634,,7717
ENSG00000173114,LRRN3,Nucleus;Cytoplasm,,APE,Uncertain,GO:0005634;GO:0005737,,,7718
ENSG00000173120,KDM2A,Nucleus;Nucleoli,,APE,Supportive,GO:0005634;GO:0005730,,,7719
ENSG00000173137,ADCK5,Plasma membrane;Cytoplasm,,APE,Uncertain,GO:0005886;GO:0005737,,,7720
ENSG00000173141,MRPL57,Mitochondria,,APE,Supportive,GO:0005739,,,7721
ENSG00000173145,NOC3L,Nucleoli,,APE,Supportive,GO:0005730,,,7722
ENSG00000173153,ESRRA,Nucleus;Nucleoli;Cytoskeleton (Microtubules),Cytoskeleton (Cytokinetic bridge),APE,Supportive,GO:0005634;GO:0005730;GO:0015630,GO:0045171,,7723
ENSG00000173157,ADAMTS20,Cytoplasm;Golgi apparatus;Cytoskeleton (Microtubules),,APE,Uncertain,GO:0005737;GO:0005794;GO:0015630,,,7724
ENSG00000173163,COMMD1,Nucleus but not nucleoli,Cytoplasm,APE,Supportive,GO:0005654,GO:0005737,,7725
ENSG00000173166,RAPH1,Nucleus,Plasma membrane;Cytoplasm;Centrosome,APE,Uncertain,GO:0005634,GO:0005886;GO:0005737;GO:0005813,,7726
ENSG00000173171,MTX1,Mitochondria,,APE,Supportive,GO:0005739,,,7727
ENSG00000173193,PARP14,Cytoplasm,,APE,Supportive,GO:0005737,,,7728
ENSG00000173208,ABCD2,Vesicles,,APE,Supportive,GO:0043231,,,7729
ENSG00000173209,AHSA2,Cytoskeleton (Microtubules),Cytoskeleton (Cytokinetic bridge),APE,Uncertain,GO:0015630,GO:0045171,,7730
ENSG00000173214,KIAA1919,Cytoskeleton (Intermediate filaments),,APE,Uncertain,GO:0045111,,,7731
ENSG00000173218,VANGL1,Plasma membrane,,APE,Uncertain,GO:0005886,,,7732
ENSG00000173221,GLRX,Plasma membrane,Cytoplasm,APE,Supportive,GO:0005886,GO:0005737,,7733
ENSG00000173226,IQCB1,Nucleus but not nucleoli;Cytoskeleton (Microtubules),,APE,Supportive,GO:0005654;GO:0015630,,,7734
ENSG00000173230,GOLGB1,Golgi apparatus,,APE,Supportive,GO:0005794,,,7735
ENSG00000173258,ZNF483,Nucleoli,,APE,Uncertain,GO:0005730,,,7736
ENSG00000173262,SLC2A14,Plasma membrane,,APE,Uncertain,GO:0005886,,,7737
ENSG00000173264,GPR137,Nucleus;Nucleoli,Cytoskeleton (Actin filaments),APE,Uncertain,GO:0005634;GO:0005730,GO:0015629,,7738
ENSG00000173267,SNCG,Plasma membrane;Golgi apparatus,,APE,Uncertain,GO:0005886;GO:0005794,,,7739
ENSG00000173269,MMRN2,Vesicles,,APE,Uncertain,GO:0043231,,,7740
ENSG00000173273,TNKS,Nucleus but not nucleoli,Nuclear membrane;Plasma membrane,APE,Supportive,GO:0005654,GO:0031965;GO:0005886,,7741
ENSG00000173275,ZNF449,Nucleus but not nucleoli;Cytoplasm,,APE,Uncertain,GO:0005654;GO:0005737,,,7742
ENSG00000173276,ZBTB21,Nucleus but not nucleoli,,APE,Supportive,GO:0005654,,,7743
ENSG00000173281,PPP1R3B,Cytoplasm,,APE,Uncertain,GO:0005737,,,7744
ENSG00000173320,STOX2,Nucleus but not nucleoli,Cytoplasm,APE,Uncertain,GO:0005654,GO:0005737,,7745
ENSG00000173334,TRIB1,Nucleus but not nucleoli,,APE,Uncertain,GO:0005654,,,7746
ENSG00000173372,C1QA,Cytoplasm;Golgi apparatus,,APE,Uncertain,GO:0005737;GO:0005794,,,7747
ENSG00000173391,OLR1,Nucleus but not nucleoli;Plasma membrane,Vesicles,APE,Supportive,GO:0005654;GO:0005886,GO:0043231,,7748
ENSG00000173402,DAG1,Vesicles,,APE,Uncertain,GO:0043231,,,7749
ENSG00000173406,DAB1,Vesicles,Microtubule organizing center,APE,Supportive,GO:0043231,GO:0005815,,7750
ENSG00000173409,ARV1,Vesicles,,APE,Uncertain,GO:0043231,,,7751
ENSG00000173418,NAA20,Cytoplasm,,APE,Supportive,GO:0005737,,,7752
ENSG00000173421,CCDC36,Nucleus but not nucleoli,,APE,Uncertain,GO:0005654,,,7753
ENSG00000173436,MINOS1,Mitochondria,,APE,Supportive,GO:0005739,,,7754
ENSG00000173442,EHBP1L1,Plasma membrane,Nucleoli;Cytoplasm,APE,Uncertain,GO:0005886,GO:0005730;GO:0005737,,7755
ENSG00000173456,RNF26,Nucleus but not nucleoli,Cytoplasm;Vesicles,APE,Uncertain,GO:0005654,GO:0005737;GO:0043231,,7756
ENSG00000173465,SSSCA1,Cytoplasm,,APE,Uncertain,GO:0005737,,,7757
ENSG00000173473,SMARCC1,Nucleus but not nucleoli,,APE,Supportive,GO:0005654,,,7758
ENSG00000173480,ZNF417,Nucleus but not nucleoli,,APE,Uncertain,GO:0005654,,,7759
ENSG00000173486,FKBP2,Plasma membrane,,APE,Uncertain,GO:0005886,,,7760
ENSG00000173517,PEAK1,Nucleus but not nucleoli,Plasma membrane;Cytoplasm;Focal Adhesions,APE,Supportive,GO:0005654,GO:0005886;GO:0005737;GO:0005925,,7761
ENSG00000173540,GMPPB,Nucleus,,APE,Supportive,GO:0005634,,,7762
ENSG00000173545,ZNF622,Cytoplasm;Golgi apparatus,Nucleoli,APE,Supportive,GO:0005737;GO:0005794,GO:0005730,,7763
ENSG00000173548,SNX33,Nucleus but not nucleoli;Plasma membrane,Cytoplasm,APE,Uncertain,GO:0005654;GO:0005886,GO:0005737,,7764
ENSG00000173557,C2orf70,Cytoplasm;Vesicles,Nucleus,APE,Uncertain,GO:0005737;GO:0043231,GO:0005634,,7765
ENSG00000173559,NABP1,Nucleus but not nucleoli,,APE,Supportive,GO:0005654,,,7766
ENSG00000173575,CHD2,Nucleus,,APE,Supportive,GO:0005634,,,7767
ENSG00000173581,CCDC106,Nucleus but not nucleoli,Cytoplasm,APE,Supportive,GO:0005654,GO:0005737,,7768
ENSG00000173588,CEP83,Nucleus;Golgi apparatus,,APE,Uncertain,GO:0005634;GO:0005794,,,7769
ENSG00000173599,PC,Mitochondria,,APE,Supportive,GO:0005739,,,7770
ENSG00000173611,SCAI,Nucleus;Nuclear membrane,,APE,Supportive,GO:0005634;GO:0031965,,,7771
ENSG00000173627,APOBEC4,Nucleus,,APE,Uncertain,GO:0005634,,,7772
ENSG00000173638,SLC19A1,Plasma membrane,,APE,Uncertain,GO:0005886,,,7773
ENSG00000173641,HSPB7,Nucleus but not nucleoli,,APE,Uncertain,GO:0005654,,,7774
ENSG00000173674,EIF1AX,Cytoplasm,,APE,Uncertain,GO:0005737,,,7775
ENSG00000173681,CXorf23,Nucleus but not nucleoli,,APE,Uncertain,GO:0005654,,,7776
ENSG00000173692,PSMD1,Nucleus but not nucleoli,Cytoskeleton (Actin filaments),APE,Uncertain,GO:0005654,GO:0015629,,7777
ENSG00000173715,C11orf80,Centrosome,,APE,Uncertain,GO:0005813,,,7778
ENSG00000173726,TOMM20,Mitochondria,,APE,Supportive,GO:0005739,,,7779
ENSG00000173728,C1orf100,Nucleus but not nucleoli,Cytoplasm;Vesicles,APE,Uncertain,GO:0005654,GO:0005737;GO:0043231,,7780
